From,To,Distance
VWLB,HTUX,3569
VWLB,HUUA,4819
VWLB,JEAH,1122
VWLB,JFSD,3638
VWLB,JREZ,3149
VWLB,KJGW,4780
VWLB,KNMD,6336
VWLB,KRSM,4351
VWLB,KWRD,4590
VWLB,KYJL,4070
VWLB,KZTV,6336
VWLB,LEXG,3810
VWLB,LSGE,3906
VWLB,LXEZ,5236
VWLB,LYAX,6326
VWLB,MAHG,4150
VWLB,MBPB,4520
VWLB,MEPJ,4815
VWLB,MHMV,4499
VWLB,MQNA,1569
VWLB,MSET,175
VWLB,MSQB,3828
VWLB,MUHJ,3427
VWLB,MYXZ,3930
VWLB,NKAK,4055
VWLB,NNGX,3032
VWLB,NRCH,2759
VWLB,NUEX,4738
VWLB,NVZR,4042
VWLB,NWXN,1150
VWLB,NZAS,4021
VWLB,OPA1,1088
VWLB,PCZP,4853
VWLB,PJVY,3388
VWLB,PNQS,3975
VWLB,PQWY,4296
VWLB,PRQE,4096
VWLB,PSXE,3744
VWLB,PTFL,3247
VWLB,QFQE,178
VWLB,QJKL,3650
VWLB,QJVF,3726
VWLB,QKJA,4901
VWLB,QSEU,3927
VWLB,QYZH,4354
VWLB,RDRD,3660
VWLB,RKMF,4675
VWLB,RZQH,4912
VWLB,SBDW,3430
VWLB,SCEY,4841
VWLB,SEA1,1096
VWLB,SGBP,3896
VWLB,SHYQ,3314
VWLB,SMYU,4669
VWLB,STRL,901
VWLB,SXHT,3956
VWLB,TDHV,4263
VWLB,THWA,3030
VWLB,TKXA,4889
VWLB,TMKH,3600
VWLB,TYFR,185
VWLB,UGZX,2502
VWLB,UHGN,4417
VWLB,UHHZ,3868
VWLB,ULLT,3854
VWLB,UMXB,1054
VWLB,VDYD,3819
VWLB,VGHV,2956
VWLB,VKAG,3556
VWLB,VLSB,3701
VWLB,VRJT,975
VWLB,VSMR,5665
VWLB,VWLB,1
VWLB,VYHK,140
VWLB,WEAS,3701
VWLB,WSVC,1011
VWLB,WWYK,4201
VWLB,XBGX,787
VWLB,XDAT,4744
VWLB,XLWU,4050
VWLB,XQDT,242
VWLB,XUMU,4894
VWLB,YAQF,3600
VWLB,YTPM,3091
VWLB,YWHG,3930
VWLB,ZAWN,3259
VWLB,ZFKN,143
VWLB,ZHTV,3575
VWLB,ZJXD,3364
VWLB,ZNRE,5033
VWLB,ZRCE,4843
VYHK,AEDY,298
VYHK,AGGN,4411
VYHK,AJJY,6423
VYHK,AJXF,3473
VYHK,AQLM,3953
VYHK,ASHE,336
VYHK,ATXK,2470
VYHK,AVXV,6477
VYHK,AWUB,4323
VYHK,BAEY,4821
VYHK,BBJM,3869
VYHK,BJHZ,4563
VYHK,BPWZ,4767
VYHK,BQWK,917
VYHK,BRKR,4038
VYHK,BWKR,4045
VYHK,BXUR,3477
VYHK,CTGC,3720
VYHK,CWKW,1620
VYHK,CYWF,3932
VYHK,CZQZ,4552
VYHK,DDPF,4438
VYHK,DESR,4890
VYHK,DKFX,3826
VYHK,DNNL,3629
VYHK,DPNB,3724
VYHK,DVLK,5594
VYHK,DYCS,3545
VYHK,ETZB,5014
VYHK,EYBD,5603
VYHK,FAXN,74
VYHK,FBNV,4887
VYHK,FGDC,4832
VYHK,FGWB,3944
VYHK,FJXT,3411
VYHK,FNWZ,4533
VYHK,FTEP,4156
VYHK,FTEV,4171
VYHK,FTFA,4163
VYHK,FTZH,1103
VYHK,FUQN,933
VYHK,FUZD,5006
VYHK,FXSB,4059
VYHK,GAMH,4338
VYHK,GHLN,4284
VYHK,GJKZ,4303
VYHK,GKVB,339
VYHK,GUQE,4103
VYHK,GYRZ,73
VYHK,HNTK,986
VYHK,HPBF,939
VYHK,HTUX,3684
VYHK,HUUA,4950
VYHK,JEAH,984
VYHK,JFSD,3765
VYHK,JREZ,3253
VYHK,KJGW,4914
VYHK,KNMD,6475
VYHK,KRSM,4481
VYHK,KWRD,4710
VYHK,KYJL,4154
VYHK,KZTV,6475
VYHK,LEXG,3904
VYHK,LSGE,3998
VYHK,LXEZ,5278
VYHK,LYAX,6466
VYHK,MAHG,4252
VYHK,MBPB,4631
VYHK,MEPJ,4871
VYHK,MHMV,4622
VYHK,MQNA,1587
VYHK,MSET,274
VYHK,MSQB,3940
VYHK,MUHJ,3523
VYHK,MYXZ,4029
VYHK,NKAK,4165
VYHK,NNGX,3130
VYHK,NRCH,2863
VYHK,NUEX,4864
VYHK,NVZR,4132
VYHK,NWXN,1012
VYHK,NZAS,4154
VYHK,OPA1,951
VYHK,PCZP,4983
VYHK,PJVY,3489
VYHK,PNQS,4075
VYHK,PQWY,4434
VYHK,PRQE,4213
VYHK,PSXE,3846
VYHK,PTFL,3345
VYHK,QFQE,275
VYHK,QJKL,3771
VYHK,QJVF,3855
VYHK,QKJA,5030
VYHK,QSEU,4022
VYHK,QYZH,4488
VYHK,RDRD,3754
VYHK,RKMF,4804
VYHK,RZQH,5041
VYHK,SBDW,3526
VYHK,SCEY,4971
VYHK,SEA1,958
VYHK,SGBP,4016
VYHK,SHYQ,3416
VYHK,SMYU,4724
VYHK,STRL,761
VYHK,SXHT,4044
VYHK,TDHV,4387
VYHK,THWA,3135
VYHK,TKXA,5020
VYHK,TMKH,3696
VYHK,TYFR,48
VYHK,UGZX,2399
VYHK,UHGN,4528
VYHK,UHHZ,3966
VYHK,ULLT,3903
VYHK,UMXB,981
VYHK,VDYD,3931
VYHK,VGHV,2872
VYHK,VKAG,3651
VYHK,VLSB,3797
VYHK,VRJT,835
VYHK,VSMR,5627
VYHK,VWLB,140
VYHK,VYHK,1
VYHK,WEAS,3808
VYHK,WSVC,876
VYHK,WWYK,4316
VYHK,XBGX,713
VYHK,XDAT,4878
VYHK,XLWU,4147
VYHK,XQDT,324
VYHK,XUMU,5026
VYHK,YAQF,3718
VYHK,YTPM,3191
VYHK,YWHG,4045
VYHK,ZAWN,3358
VYHK,ZFKN,238
VYHK,ZHTV,3683
VYHK,ZJXD,3477
VYHK,ZNRE,5105
VYHK,ZRCE,4971
WEAS,AEDY,3510
WEAS,AGGN,688
WEAS,AJJY,6612
WEAS,AJXF,420
WEAS,AQLM,280
WEAS,ASHE,4134
WEAS,ATXK,6249
WEAS,AVXV,3820
WEAS,AWUB,517
WEAS,BAEY,1670
WEAS,BBJM,421
WEAS,BJHZ,762
WEAS,BPWZ,1084
WEAS,BQWK,4338
WEAS,BRKR,281
WEAS,BWKR,242
WEAS,BXUR,413
WEAS,CTGC,150
WEAS,CWKW,5406
WEAS,CYWF,123
WEAS,CZQZ,882
WEAS,DDPF,659
WEAS,DESR,1650
WEAS,DKFX,422
WEAS,DNNL,471
WEAS,DPNB,249
WEAS,DVLK,7301
WEAS,DYCS,265
WEAS,ETZB,1567
WEAS,EYBD,7329
WEAS,FAXN,3876
WEAS,FBNV,1285
WEAS,FGDC,8623
WEAS,FGWB,262
WEAS,FJXT,486
WEAS,FNWZ,774
WEAS,FTEP,453
WEAS,FTEV,467
WEAS,FTFA,463
WEAS,FTZH,4492
WEAS,FUQN,4446
WEAS,FUZD,1576
WEAS,FXSB,2713
WEAS,GAMH,531
WEAS,GHLN,903
WEAS,GJKZ,1507
WEAS,GKVB,3472
WEAS,GUQE,470
WEAS,GYRZ,3870
WEAS,HNTK,4449
WEAS,HPBF,4380
WEAS,HTUX,303
WEAS,HUUA,1542
WEAS,JEAH,4479
WEAS,JFSD,779
WEAS,JREZ,561
WEAS,KJGW,1719
WEAS,KNMD,3813
WEAS,KRSM,1226
WEAS,KWRD,1046
WEAS,KYJL,808
WEAS,KZTV,3813
WEAS,LEXG,433
WEAS,LSGE,517
WEAS,LXEZ,6524
WEAS,LYAX,3801
WEAS,MAHG,492
WEAS,MBPB,830
WEAS,MEPJ,6026
WEAS,MHMV,1025
WEAS,MQNA,2718
WEAS,MSET,3536
WEAS,MSQB,221
WEAS,MUHJ,452
WEAS,MYXZ,352
WEAS,NKAK,366
WEAS,NNGX,721
WEAS,NRCH,949
WEAS,NUEX,1326
WEAS,NVZR,640
WEAS,NWXN,4483
WEAS,NZAS,1249
WEAS,OPA1,4416
WEAS,PCZP,1550
WEAS,PJVY,371
WEAS,PNQS,349
WEAS,PQWY,1698
WEAS,PRQE,549
WEAS,PSXE,165
WEAS,PTFL,532
WEAS,QFQE,3534
WEAS,QJKL,525
WEAS,QJVF,918
WEAS,QKJA,1565
WEAS,QSEU,450
WEAS,QYZH,1402
WEAS,RDRD,428
WEAS,RKMF,1405
WEAS,RZQH,1572
WEAS,SBDW,457
WEAS,SCEY,1545
WEAS,SEA1,4453
WEAS,SGBP,504
WEAS,SHYQ,436
WEAS,SMYU,5964
WEAS,STRL,4420
WEAS,SXHT,649
WEAS,TDHV,894
WEAS,THWA,676
WEAS,TKXA,1633
WEAS,TMKH,371
WEAS,TYFR,3855
WEAS,UGZX,6202
WEAS,UHGN,734
WEAS,UHHZ,348
WEAS,ULLT,1593
WEAS,UMXB,3676
WEAS,VDYD,195
WEAS,VGHV,6605
WEAS,VKAG,412
WEAS,VLSB,359
WEAS,VRJT,4518
WEAS,VSMR,8395
WEAS,VWLB,3701
WEAS,VYHK,3808
WEAS,WEAS,1
WEAS,WSVC,4317
WEAS,WWYK,586
WEAS,XBGX,3690
WEAS,XDAT,1702
WEAS,XLWU,486
WEAS,XQDT,3485
WEAS,XUMU,1691
WEAS,YAQF,402
WEAS,YTPM,653
WEAS,YWHG,370
WEAS,ZAWN,509
WEAS,ZFKN,3572
WEAS,ZHTV,127
WEAS,ZJXD,392
WEAS,ZNRE,5736
WEAS,ZRCE,1449
WSVC,AEDY,1079
WSVC,AGGN,4976
WSVC,AJJY,6995
WSVC,AJXF,3932
WSVC,AQLM,4404
WSVC,ASHE,668
WSVC,ATXK,2247
WSVC,AVXV,7337
WSVC,AWUB,4829
WSVC,BAEY,5553
WSVC,BBJM,4279
WSVC,BJHZ,5077
WSVC,BPWZ,5359
WSVC,BQWK,41
WSVC,BRKR,4505
WSVC,BWKR,4559
WSVC,BXUR,3938
WSVC,CTGC,4258
WSVC,CWKW,1194
WSVC,CYWF,4436
WSVC,CZQZ,5143
WSVC,DDPF,4974
WSVC,DESR,5609
WSVC,DKFX,4237
WSVC,DNNL,4040
WSVC,DPNB,4286
WSVC,DVLK,5931
WSVC,DYCS,4065
WSVC,ETZB,5691
WSVC,EYBD,5933
WSVC,FAXN,867
WSVC,FBNV,5513
WSVC,FGDC,4438
WSVC,FGWB,4399
WSVC,FJXT,3865
WSVC,FNWZ,5083
WSVC,FTEP,4590
WSVC,FTEV,4605
WSVC,FTFA,4596
WSVC,FTZH,231
WSVC,FUQN,134
WSVC,FUZD,5687
WSVC,FXSB,4928
WSVC,GAMH,4824
WSVC,GHLN,4935
WSVC,GJKZ,5058
WSVC,GKVB,1066
WSVC,GUQE,4682
WSVC,GYRZ,877
WSVC,HNTK,135
WSVC,HPBF,70
WSVC,HTUX,4255
WSVC,HUUA,5634
WSVC,JEAH,161
WSVC,JFSD,4431
WSVC,JREZ,3759
WSVC,KJGW,5643
WSVC,KNMD,7335
WSVC,KRSM,5173
WSVC,KWRD,5308
WSVC,KYJL,4482
WSVC,KZTV,7335
WSVC,LEXG,4312
WSVC,LSGE,4390
WSVC,LXEZ,5781
WSVC,LYAX,7325
WSVC,MAHG,4702
WSVC,MBPB,5145
WSVC,MEPJ,5450
WSVC,MHMV,5239
WSVC,MQNA,1694
WSVC,MSET,1070
WSVC,MSQB,4484
WSVC,MUHJ,3957
WSVC,MYXZ,4469
WSVC,NKAK,4684
WSVC,NNGX,3600
WSVC,NRCH,3381
WSVC,NUEX,5509
WSVC,NVZR,4504
WSVC,NWXN,170
WSVC,NZAS,4880
WSVC,OPA1,100
WSVC,PCZP,5662
WSVC,PJVY,3963
WSVC,PNQS,4527
WSVC,PQWY,5207
WSVC,PRQE,4791
WSVC,PSXE,4318
WSVC,PTFL,3805
WSVC,QFQE,1069
WSVC,QJKL,4390
WSVC,QJVF,4543
WSVC,QKJA,5703
WSVC,QSEU,4434
WSVC,QYZH,5211
WSVC,RDRD,4165
WSVC,RKMF,5484
WSVC,RZQH,5713
WSVC,SBDW,3958
WSVC,SCEY,5651
WSVC,SEA1,136
WSVC,SGBP,4616
WSVC,SHYQ,3891
WSVC,SMYU,5303
WSVC,STRL,291
WSVC,SXHT,4405
WSVC,TDHV,5021
WSVC,THWA,3648
WSVC,TKXA,5712
WSVC,TMKH,4125
WSVC,TYFR,842
WSVC,UGZX,2096
WSVC,UHGN,5052
WSVC,UHHZ,4399
WSVC,ULLT,4005
WSVC,UMXB,708
WSVC,VDYD,4470
WSVC,VGHV,2693
WSVC,VKAG,4075
WSVC,VLSB,4223
WSVC,VRJT,350
WSVC,VSMR,5647
WSVC,VWLB,1011
WSVC,VYHK,876
WSVC,WEAS,4317
WSVC,WSVC,1
WSVC,WWYK,4875
WSVC,XBGX,627
WSVC,XDAT,5608
WSVC,XLWU,4568
WSVC,XQDT,1071
WSVC,XUMU,5731
WSVC,YAQF,4313
WSVC,YTPM,3667
WSVC,YWHG,4609
WSVC,ZAWN,3824
WSVC,ZFKN,1042
WSVC,ZHTV,4199
WSVC,ZJXD,4040
WSVC,ZNRE,5762
WSVC,ZRCE,5625
WWYK,AEDY,4018
WWYK,AGGN,103
WWYK,AJJY,6224
WWYK,AJXF,1005
WWYK,AQLM,651
WWYK,ASHE,4648
WWYK,ATXK,6708
WWYK,AVXV,3273
WWYK,AWUB,255
WWYK,BAEY,1171
WWYK,BBJM,850
WWYK,BJHZ,313
WWYK,BPWZ,499
WWYK,BQWK,4898
WWYK,BRKR,539
WWYK,BWKR,366
WWYK,BXUR,998
WWYK,CTGC,618
WWYK,CWKW,5931
WWYK,CYWF,487
WWYK,CZQZ,300
WWYK,DDPF,159
WWYK,DESR,1128
WWYK,DKFX,876
WWYK,DNNL,1009
WWYK,DPNB,594
WWYK,DVLK,7102
WWYK,DYCS,815
WWYK,ETZB,1000
WWYK,EYBD,7130
WWYK,FAXN,4381
WWYK,FBNV,702
WWYK,FGDC,9046
WWYK,FGWB,643
WWYK,FJXT,1072
WWYK,FNWZ,218
WWYK,FTEP,618
WWYK,FTEV,617
WWYK,FTFA,623
WWYK,FTZH,5057
WWYK,FUQN,5001
WWYK,FUZD,1013
WWYK,FXSB,2511
WWYK,GAMH,345
WWYK,GHLN,493
WWYK,GJKZ,1166
WWYK,GKVB,3985
WWYK,GUQE,228
WWYK,GYRZ,4374
WWYK,HNTK,5008
WWYK,HPBF,4939
WWYK,HTUX,632
WWYK,HUUA,986
WWYK,JEAH,5036
WWYK,JFSD,754
WWYK,JREZ,1123
WWYK,KJGW,1201
WWYK,KNMD,3266
WWYK,KRSM,769
WWYK,KWRD,461
WWYK,KYJL,1062
WWYK,KZTV,3266
WWYK,LEXG,838
WWYK,LSGE,852
WWYK,LXEZ,6323
WWYK,LYAX,3254
WWYK,MAHG,522
WWYK,MBPB,367
WWYK,MEPJ,5863
WWYK,MHMV,454
WWYK,MQNA,3300
WWYK,MSET,4042
WWYK,MSQB,392
WWYK,MUHJ,1024
WWYK,MYXZ,647
WWYK,NKAK,260
WWYK,NNGX,1300
WWYK,NRCH,1495
WWYK,NUEX,752
WWYK,NVZR,885
WWYK,NWXN,5043
WWYK,NZAS,954
WWYK,OPA1,4975
WWYK,PCZP,987
WWYK,PJVY,957
WWYK,PNQS,580
WWYK,PQWY,1328
WWYK,PRQE,133
WWYK,PSXE,656
WWYK,PTFL,1118
WWYK,QFQE,4041
WWYK,QJKL,600
WWYK,QJVF,801
WWYK,QKJA,995
WWYK,QSEU,763
WWYK,QYZH,974
WWYK,RDRD,920
WWYK,RKMF,862
WWYK,RZQH,1001
WWYK,SBDW,1028
WWYK,SCEY,984
WWYK,SEA1,5010
WWYK,SGBP,349
WWYK,SHYQ,1020
WWYK,SMYU,5824
WWYK,STRL,4961
WWYK,SXHT,958
WWYK,TDHV,406
WWYK,THWA,1229
WWYK,TKXA,1076
WWYK,TMKH,902
WWYK,TYFR,4364
WWYK,UGZX,6685
WWYK,UHGN,262
WWYK,UHHZ,708
WWYK,ULLT,1977
WWYK,UMXB,4248
WWYK,VDYD,409
WWYK,VGHV,7030
WWYK,VKAG,953
WWYK,VLSB,841
WWYK,VRJT,5058
WWYK,VSMR,8316
WWYK,VWLB,4201
WWYK,VYHK,4316
WWYK,WEAS,586
WWYK,WSVC,4875
WWYK,WWYK,1
WWYK,XBGX,4250
WWYK,XDAT,1192
WWYK,XLWU,678
WWYK,XQDT,3996
WWYK,XUMU,1142
WWYK,YAQF,609
WWYK,YTPM,1231
WWYK,YWHG,271
WWYK,ZAWN,1094
WWYK,ZFKN,4079
WWYK,ZHTV,689
WWYK,ZJXD,842
WWYK,ZNRE,5509
WWYK,ZRCE,874
XBGX,AEDY,726
XBGX,AGGN,4351
XBGX,AJJY,7136
XBGX,AJXF,3305
XBGX,AQLM,3778
XBGX,ASHE,777
XBGX,ATXK,2804
XBGX,AVXV,6860
XBGX,AWUB,4202
XBGX,BAEY,4967
XBGX,BBJM,3655
XBGX,BJHZ,4450
XBGX,BPWZ,4736
XBGX,BQWK,648
XBGX,BRKR,3878
XBGX,BWKR,3932
XBGX,BXUR,3310
XBGX,CTGC,3633
XBGX,CWKW,1787
XBGX,CYWF,3809
XBGX,CZQZ,4520
XBGX,DDPF,4347
XBGX,DESR,5016
XBGX,DKFX,3613
XBGX,DNNL,3416
XBGX,DPNB,3662
XBGX,DVLK,6256
XBGX,DYCS,3439
XBGX,ETZB,5084
XBGX,EYBD,6263
XBGX,FAXN,758
XBGX,FBNV,4895
XBGX,FGDC,5054
XBGX,FGWB,3772
XBGX,FJXT,3238
XBGX,FNWZ,4457
XBGX,FTEP,3965
XBGX,FTEV,3979
XBGX,FTFA,3970
XBGX,FTZH,811
XBGX,FUQN,758
XBGX,FUZD,5080
XBGX,FXSB,4506
XBGX,GAMH,4197
XBGX,GHLN,4325
XBGX,GJKZ,4487
XBGX,GKVB,676
XBGX,GUQE,4060
XBGX,GYRZ,765
XBGX,HNTK,758
XBGX,HPBF,690
XBGX,HTUX,3633
XBGX,HUUA,5029
XBGX,JEAH,788
XBGX,JFSD,3827
XBGX,JREZ,3132
XBGX,KJGW,5054
XBGX,KNMD,6857
XBGX,KRSM,4572
XBGX,KWRD,4686
XBGX,KYJL,3869
XBGX,KZTV,6857
XBGX,LEXG,3688
XBGX,LSGE,3768
XBGX,LXEZ,5981
XBGX,LYAX,6846
XBGX,MAHG,4076
XBGX,MBPB,4517
XBGX,MEPJ,5582
XBGX,MHMV,4620
XBGX,MQNA,1099
XBGX,MSET,735
XBGX,MSQB,3859
XBGX,MUHJ,3331
XBGX,MYXZ,3843
XBGX,NKAK,4057
XBGX,NNGX,2973
XBGX,NRCH,2755
XBGX,NUEX,4895
XBGX,NVZR,3884
XBGX,NWXN,793
XBGX,NZAS,4295
XBGX,OPA1,726
XBGX,PCZP,5055
XBGX,PJVY,3336
XBGX,PNQS,3901
XBGX,PQWY,4646
XBGX,PRQE,4168
XBGX,PSXE,3691
XBGX,PTFL,3178
XBGX,QFQE,732
XBGX,QJKL,3775
XBGX,QJVF,3945
XBGX,QKJA,5094
XBGX,QSEU,3811
XBGX,QYZH,4622
XBGX,RDRD,3541
XBGX,RKMF,4878
XBGX,RZQH,5104
XBGX,SBDW,3332
XBGX,SCEY,5045
XBGX,SEA1,763
XBGX,SGBP,3996
XBGX,SHYQ,3264
XBGX,SMYU,5435
XBGX,STRL,782
XBGX,SXHT,3787
XBGX,TDHV,4406
XBGX,THWA,3022
XBGX,TKXA,5109
XBGX,TMKH,3500
XBGX,TYFR,713
XBGX,UGZX,2675
XBGX,UHGN,4425
XBGX,UHHZ,3774
XBGX,ULLT,3448
XBGX,UMXB,269
XBGX,VDYD,3844
XBGX,VGHV,3242
XBGX,VKAG,3449
XBGX,VLSB,3598
XBGX,VRJT,879
XBGX,VSMR,6146
XBGX,VWLB,787
XBGX,VYHK,713
XBGX,WEAS,3690
XBGX,WSVC,627
XBGX,WWYK,4250
XBGX,XBGX,1
XBGX,XDAT,5021
XBGX,XLWU,3943
XBGX,XQDT,694
XBGX,XUMU,5132
XBGX,YAQF,3693
XBGX,YTPM,3040
XBGX,YWHG,3985
XBGX,ZAWN,3197
XBGX,ZFKN,725
XBGX,ZHTV,3572
XBGX,ZJXD,3417
XBGX,ZNRE,5816
XBGX,ZRCE,5012
XDAT,AEDY,4598
XDAT,AGGN,1116
XDAT,AJJY,5058
XDAT,AJXF,2102
XDAT,AQLM,1837
XDAT,ASHE,5210
XDAT,ATXK,6938
XDAT,AVXV,2125
XDAT,AWUB,1424
XDAT,BAEY,57
XDAT,BBJM,2037
XDAT,BJHZ,1296
XDAT,BPWZ,856
XDAT,BQWK,5639
XDAT,BRKR,1729
XDAT,BWKR,1535
XDAT,BXUR,2095
XDAT,CTGC,1659
XDAT,CWKW,6455
XDAT,CYWF,1640
XDAT,CZQZ,931
XDAT,DDPF,1241
XDAT,DESR,84
XDAT,DKFX,2060
XDAT,DNNL,2167
XDAT,DPNB,1573
XDAT,DVLK,6070
XDAT,DYCS,1848
XDAT,ETZB,370
XDAT,EYBD,6098
XDAT,FAXN,4929
XDAT,FBNV,654
XDAT,FGDC,8810
XDAT,FGWB,1827
XDAT,FJXT,2162
XDAT,FNWZ,1136
XDAT,FTEP,1805
XDAT,FTEV,1802
XDAT,FTFA,1809
XDAT,FTZH,5821
XDAT,FUQN,5718
XDAT,FUZD,343
XDAT,FXSB,1732
XDAT,GAMH,1504
XDAT,GHLN,808
XDAT,GJKZ,592
XDAT,GKVB,4587
XDAT,GUQE,1233
XDAT,GYRZ,4920
XDAT,HNTK,5743
XDAT,HPBF,5678
XDAT,HTUX,1571
XDAT,HUUA,311
XDAT,JEAH,5762
XDAT,JFSD,1219
XDAT,JREZ,2118
XDAT,KJGW,38
XDAT,KNMD,2119
XDAT,KRSM,492
XDAT,KWRD,839
XDAT,KYJL,2236
XDAT,KZTV,2119
XDAT,LEXG,2027
XDAT,LSGE,2044
XDAT,LXEZ,5316
XDAT,LYAX,2107
XDAT,MAHG,1698
XDAT,MBPB,1279
XDAT,MEPJ,4918
XDAT,MHMV,764
XDAT,MQNA,4242
XDAT,MSET,4616
XDAT,MSQB,1481
XDAT,MUHJ,2152
XDAT,MYXZ,1838
XDAT,NKAK,1448
XDAT,NNGX,2318
XDAT,NRCH,2405
XDAT,NUEX,545
XDAT,NVZR,2067
XDAT,NWXN,5777
XDAT,NZAS,729
XDAT,OPA1,5707
XDAT,PCZP,347
XDAT,PJVY,2043
XDAT,PNQS,1772
XDAT,PQWY,534
XDAT,PRQE,1169
XDAT,PSXE,1818
XDAT,PTFL,2189
XDAT,QFQE,4616
XDAT,QJKL,1346
XDAT,QJVF,1083
XDAT,QKJA,399
XDAT,QSEU,1954
XDAT,QYZH,398
XDAT,RDRD,2096
XDAT,RKMF,352
XDAT,RZQH,406
XDAT,SBDW,2158
XDAT,SCEY,338
XDAT,SEA1,5734
XDAT,SGBP,1214
XDAT,SHYQ,2089
XDAT,SMYU,4911
XDAT,STRL,5614
XDAT,SXHT,2147
XDAT,TDHV,811
XDAT,THWA,2190
XDAT,TKXA,283
XDAT,TMKH,2062
XDAT,TYFR,4926
XDAT,UGZX,7000
XDAT,UHGN,1265
XDAT,UHHZ,1897
XDAT,ULLT,3162
XDAT,UMXB,5088
XDAT,VDYD,1508
XDAT,VGHV,7121
XDAT,VKAG,2109
XDAT,VLSB,2017
XDAT,VRJT,5700
XDAT,VSMR,7349
XDAT,VWLB,4744
XDAT,VYHK,4878
XDAT,WEAS,1702
XDAT,WSVC,5608
XDAT,WWYK,1192
XDAT,XBGX,5021
XDAT,XDAT,1
XDAT,XLWU,1864
XDAT,XQDT,4590
XDAT,XUMU,221
XDAT,YAQF,1469
XDAT,YTPM,2253
XDAT,YWHG,1333
XDAT,ZAWN,2162
XDAT,ZFKN,4651
XDAT,ZHTV,1762
XDAT,ZJXD,1766
XDAT,ZNRE,4498
XDAT,ZRCE,492
XLWU,AEDY,3853
XLWU,AGGN,748
XLWU,AJJY,6902
XLWU,AJXF,679
XLWU,AQLM,222
XLWU,ASHE,4462
XLWU,ATXK,6613
XLWU,AVXV,3905
XLWU,AWUB,441
XLWU,BAEY,1846
XLWU,BBJM,288
XLWU,BJHZ,630
XLWU,BPWZ,1078
XLWU,BQWK,4584
XLWU,BRKR,218
XLWU,BWKR,416
XLWU,BXUR,676
XLWU,CTGC,635
XLWU,CWKW,5707
XLWU,CYWF,407
XLWU,CZQZ,939
XLWU,DDPF,630
XLWU,DESR,1796
XLWU,DKFX,331
XLWU,DNNL,528
XLWU,DPNB,723
XLWU,DVLK,7720
XLWU,DYCS,704
XLWU,ETZB,1635
XLWU,EYBD,7749
XLWU,FAXN,4217
XLWU,FBNV,1308
XLWU,FGDC,8977
XLWU,FGWB,237
XLWU,FJXT,738
XLWU,FNWZ,748
XLWU,FTEP,60
XLWU,FTEV,62
XLWU,FTFA,55
XLWU,FTZH,4721
XLWU,FUQN,4700
XLWU,FUZD,1652
XLWU,FXSB,3113
XLWU,GAMH,369
XLWU,GHLN,1150
XLWU,GJKZ,1817
XLWU,GKVB,3808
XLWU,GUQE,730
XLWU,GYRZ,4213
XLWU,HNTK,4694
XLWU,HPBF,4626
XLWU,HTUX,781
XLWU,HUUA,1634
XLWU,JEAH,4728
XLWU,JFSD,1205
XLWU,JREZ,929
XLWU,KJGW,1871
XLWU,KNMD,3897
XLWU,KRSM,1445
XLWU,KWRD,1066
XLWU,KYJL,389
XLWU,KZTV,3897
XLWU,LEXG,256
XLWU,LSGE,203
XLWU,LXEZ,6939
XLWU,LYAX,3886
XLWU,MAHG,175
XLWU,MBPB,681
XLWU,MEPJ,6456
XLWU,MHMV,1106
XLWU,MQNA,2904
XLWU,MSET,3880
XLWU,MSQB,572
XLWU,MUHJ,624
XLWU,MYXZ,139
XLWU,NKAK,442
XLWU,NNGX,1019
XLWU,NRCH,1306
XLWU,NUEX,1384
XLWU,NVZR,209
XLWU,NWXN,4728
XLWU,NZAS,1581
XLWU,OPA1,4664
XLWU,PCZP,1628
XLWU,PJVY,673
XLWU,PNQS,144
XLWU,PQWY,1991
XLWU,PRQE,739
XLWU,PSXE,353
XLWU,PTFL,804
XLWU,QFQE,3878
XLWU,QJKL,960
XLWU,QJVF,1319
XLWU,QKJA,1624
XLWU,QSEU,135
XLWU,QYZH,1647
XLWU,RDRD,403
XLWU,RKMF,1524
XLWU,RZQH,1628
XLWU,SBDW,622
XLWU,SCEY,1627
XLWU,SEA1,4704
XLWU,SGBP,833
XLWU,SHYQ,746
XLWU,SMYU,6403
XLWU,STRL,4703
XLWU,SXHT,283
XLWU,TDHV,1082
XLWU,THWA,1047
XLWU,TKXA,1721
XLWU,TMKH,452
XLWU,TYFR,4192
XLWU,UGZX,6544
XLWU,UHGN,638
XLWU,UHHZ,185
XLWU,ULLT,1300
XLWU,UMXB,3892
XLWU,VDYD,550
XLWU,VGHV,6993
XLWU,VKAG,498
XLWU,VLSB,350
XLWU,VRJT,4801
XLWU,VSMR,8864
XLWU,VWLB,4050
XLWU,VYHK,4147
XLWU,WEAS,486
XLWU,WSVC,4568
XLWU,WWYK,678
XLWU,XBGX,3943
XLWU,XDAT,1864
XLWU,XLWU,1
XLWU,XQDT,3823
XLWU,XUMU,1793
XLWU,YAQF,862
XLWU,YTPM,963
XLWU,YWHG,653
XLWU,ZAWN,794
XLWU,ZFKN,3915
XLWU,ZHTV,590
XLWU,ZJXD,869
XLWU,ZNRE,6136
XLWU,ZRCE,1496
XQDT,AEDY,47
XQDT,AGGN,4092
XQDT,AJJY,6520
XQDT,AJXF,3149
XQDT,AQLM,3629
XQDT,ASHE,652
XQDT,ATXK,2793
